Filename,Storm,Storm_ID,Storm_Datetime,Storm_Epoch,Lat,Lon,Intensity_ms,MSLP_hPa,TC_Category,Observation_Variables,Observation_Groups,Group_Counts_JSON
HRDOBS_JAVIER11E.201608090600_AI_READY.hdf5,JAVIER,JAVIER11E,2016-08-09T06:00:00Z,1470722400, 13.00,-120.20,18.005538940429688,1004.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa43, flight_level_hdobs_noaa43, sfmr_noaa43, tdr_noaa43, track_best_track, track_spline_track","{""dropsonde_noaa43"": 183, ""flight_level_hdobs_noaa43"": 280, ""sfmr_noaa43"": 128, ""tdr_noaa43"": 6715, ""track_best_track"": 4, ""track_spline_track"": 360}"
HRDOBS_GASTON07L.201608270600_AI_READY.hdf5,GASTON,GASTON07L,2016-08-27T06:00:00Z,1472277600, 17.60, -61.50,28.29442024230957,996.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_ghawk, track_best_track","{""dropsonde_ghawk"": 4330, ""track_best_track"": 3}"
HRDOBS_NICOLE15L.201610130600_AI_READY.hdf5,NICOLE,NICOLE15L,2016-10-13T06:00:00Z,1476338400, 20.60, -76.20,61.733280181884766,950.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 242, ""flight_level_hdobs_usaf"": 781, ""sfmr_usaf"": 642, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 4}"
HRDOBS_TWO02L.201605271800_AI_READY.hdf5,TWO,TWO02L,2016-05-27T18:00:00Z,1464372000, 18.20, -84.20,15.433320045471191,1009.0,TD,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track","{""dropsonde_usaf"": 55, ""flight_level_hdobs_usaf"": 660, ""sfmr_usaf"": 490, ""track_best_track"": 3}"
HRDOBS_MATTHEW14L.201610051800_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-05T18:00:00Z,1475690400, 12.20, -85.40,54.01662063598633,963.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_ghawk, dropsonde_noaa43, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_ghawk"": 6684, ""dropsonde_noaa43"": 204, ""dropsonde_noaa49"": 821, ""dropsonde_usaf"": 82, ""flight_level_hdobs_noaa43"": 340, ""flight_level_hdobs_noaa49"": 300, ""flight_level_hdobs_usaf"": 347, ""sfmr_noaa43"": 172, ""sfmr_usaf"": 276, ""tdr_noaa43"": 19153, ""track_best_track"": 3, ""track_spline_track"": 367, ""track_vortex_message"": 3}"
HRDOBS_MATTHEW14L.201610040600_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-04T06:00:00Z,1475560800,  7.40, -84.50,66.87771606445312,934.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 195, ""flight_level_hdobs_usaf"": 284, ""sfmr_usaf"": 237, ""track_best_track"": 4, ""track_spline_track"": 363, ""track_vortex_message"": 3}"
HRDOBS_MATTHEW14L.201610050600_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-05T06:00:00Z,1475647200, 10.70, -84.40,56.58884048461914,960.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 14, ""dropsonde_noaa49"": 2304, ""dropsonde_usaf"": 149, ""flight_level_hdobs_noaa43"": 140, ""flight_level_hdobs_noaa49"": 440, ""flight_level_hdobs_usaf"": 398, ""sfmr_noaa43"": 30, ""sfmr_usaf"": 261, ""tdr_noaa49"": 8057, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 2}"
HRDOBS_COLIN03L.201606061800_AI_READY.hdf5,COLIN,COLIN03L,2016-06-06T18:00:00Z,1465236000, 18.20, -96.20,23.149980545043945,1003.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 86, ""flight_level_hdobs_usaf"": 559, ""sfmr_usaf"": 411, ""track_best_track"": 3, ""track_spline_track"": 361, ""track_vortex_message"": 2}"
HRDOBS_MATTHEW14L.201610021200_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-02T12:00:00Z,1475409600,  4.00, -84.40,66.87771606445312,947.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 273, ""flight_level_hdobs_usaf"": 607, ""sfmr_usaf"": 502, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 3}"
HRDOBS_MATTHEW14L.201610031200_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-03T12:00:00Z,1475496000,  5.40, -84.90,64.30549621582031,941.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 182, ""flight_level_hdobs_noaa43"": 20, ""flight_level_hdobs_usaf"": 560, ""sfmr_noaa43"": 1, ""sfmr_usaf"": 432, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 3}"
HRDOBS_COLIN03L.201606070600_AI_READY.hdf5,COLIN,COLIN03L,2016-06-07T06:00:00Z,1465279200, 20.70, -92.10,23.149980545043945,1003.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""dropsonde_usaf"": 46, ""flight_level_hdobs_usaf"": 644, ""sfmr_usaf"": 434, ""track_best_track"": 4, ""track_spline_track"": 60}"
HRDOBS_MATTHEW14L.201610030000_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-03T00:00:00Z,1475452800,  4.50, -85.00,66.87771606445312,944.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa49"": 1194, ""dropsonde_usaf"": 123, ""flight_level_hdobs_noaa49"": 200, ""flight_level_hdobs_usaf"": 622, ""sfmr_usaf"": 458, ""tdr_noaa49"": 11337, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 2}"
HRDOBS_MATTHEW14L.201610020000_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-02T00:00:00Z,1475366400,  3.50, -83.40,66.87771606445312,940.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_noaa49, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, tdr_noaa49, track_best_track, track_spline_track","{""dropsonde_noaa43"": 18, ""dropsonde_noaa49"": 1342, ""flight_level_hdobs_noaa43"": 296, ""flight_level_hdobs_noaa49"": 220, ""flight_level_hdobs_usaf"": 76, ""sfmr_noaa43"": 252, ""tdr_noaa49"": 8645, ""track_best_track"": 3, ""track_spline_track"": 365}"
HRDOBS_LISA13L.201609250000_AI_READY.hdf5,LISA,LISA13L,2016-09-25T00:00:00Z,1474761600, 15.40, -50.40,15.433320045471191,1011.0,TD,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_ghawk, tdr_noaa43, track_best_track","{""dropsonde_ghawk"": 178, ""tdr_noaa43"": 12761, ""track_best_track"": 3}"
HRDOBS_KARL12L.201609211200_AI_READY.hdf5,KARL,KARL12L,2016-09-21T12:00:00Z,1474459200, 10.40, -67.20,15.433320045471191,1007.0,TD,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, flight_level_hdobs_noaa43, sfmr_noaa43, tdr_noaa43, track_best_track, track_spline_track","{""dropsonde_noaa43"": 674, ""flight_level_hdobs_noaa43"": 491, ""sfmr_noaa43"": 442, ""tdr_noaa43"": 5725, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_KARL12L.201609210000_AI_READY.hdf5,KARL,KARL12L,2016-09-21T00:00:00Z,1474416000,  9.90, -66.00,18.005538940429688,1006.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_noaa49, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, sfmr_noaa43, tdr_noaa43, track_best_track, track_spline_track","{""dropsonde_noaa43"": 674, ""dropsonde_noaa49"": 1360, ""flight_level_hdobs_noaa43"": 540, ""flight_level_hdobs_noaa49"": 406, ""sfmr_noaa43"": 472, ""tdr_noaa43"": 14760, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_MATTHEW14L.201610091200_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-09T12:00:00Z,1476014400, 25.10, -84.40,33.43885803222656,984.0,EX,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_ghawk, track_best_track, track_spline_track","{""dropsonde_ghawk"": 3832, ""track_best_track"": 3, ""track_spline_track"": 180}"
HRDOBS_FOUR04L.201606200000_AI_READY.hdf5,FOUR,FOUR04L,2016-06-20T00:00:00Z,1466380800, 10.00,-105.10,15.433320045471191,1008.0,TD,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track","{""flight_level_hdobs_usaf"": 226, ""sfmr_usaf"": 108, ""track_best_track"": 3}"
HRDOBS_NICOLE15L.201610050600_AI_READY.hdf5,NICOLE,NICOLE15L,2016-10-05T06:00:00Z,1475647200, 14.30, -71.60,23.149980545043945,1001.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, tdr_noaa49, track_best_track","{""dropsonde_usaf"": 27, ""flight_level_hdobs_usaf"": 118, ""sfmr_usaf"": 32, ""tdr_noaa49"": 8057, ""track_best_track"": 3}"
HRDOBS_FOUR04L.201606201200_AI_READY.hdf5,FOUR,FOUR04L,2016-06-20T12:00:00Z,1466424000, 10.60,-106.00,20.5777587890625,1007.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track","{""dropsonde_usaf"": 35, ""flight_level_hdobs_usaf"": 315, ""sfmr_usaf"": 206, ""track_best_track"": 3}"
HRDOBS_MATTHEW14L.201609301800_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-09-30T18:00:00Z,1475258400,  3.50, -81.30,61.733280181884766,955.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, tdr_noaa43, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 76, ""dropsonde_noaa49"": 2138, ""dropsonde_usaf"": 109, ""flight_level_hdobs_noaa43"": 720, ""flight_level_hdobs_noaa49"": 400, ""flight_level_hdobs_usaf"": 37, ""sfmr_noaa43"": 564, ""tdr_noaa43"": 26079, ""tdr_noaa49"": 6735, ""track_best_track"": 3, ""track_spline_track"": 366, ""track_vortex_message"": 4}"
HRDOBS_NICOLE15L.201610051800_AI_READY.hdf5,NICOLE,NICOLE15L,2016-10-05T18:00:00Z,1475690400, 15.00, -73.20,25.722200393676758,1000.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_ghawk, tdr_noaa43, track_best_track","{""dropsonde_ghawk"": 3534, ""tdr_noaa43"": 19153, ""track_best_track"": 3}"
HRDOBS_HERMINE09L.201609041800_AI_READY.hdf5,HERMINE,HERMINE09L,2016-09-04T18:00:00Z,1473012000, 27.20, -79.30,30.866640090942383,998.0,EX,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""dropsonde_usaf"": 21, ""flight_level_hdobs_usaf"": 320, ""sfmr_usaf"": 227, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_HERMINE09L.201609051800_AI_READY.hdf5,HERMINE,HERMINE09L,2016-09-05T18:00:00Z,1473098400, 29.10, -79.20,28.29442024230957,995.0,EX,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 15, ""flight_level_hdobs_usaf"": 308, ""sfmr_usaf"": 186, ""track_best_track"": 3, ""track_spline_track"": 361, ""track_vortex_message"": 1}"
HRDOBS_HERMINE09L.201609050600_AI_READY.hdf5,HERMINE,HERMINE09L,2016-09-05T06:00:00Z,1473055200, 27.30, -78.40,30.866640090942383,996.0,EX,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 11, ""flight_level_hdobs_usaf"": 304, ""sfmr_usaf"": 247, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 2}"
HRDOBS_KARL12L.201609230600_AI_READY.hdf5,KARL,KARL12L,2016-09-23T06:00:00Z,1474610400, 17.30, -74.30,25.722200393676758,997.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_ghawk, dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_ghawk"": 2359, ""dropsonde_noaa43"": 326, ""dropsonde_usaf"": 59, ""flight_level_hdobs_noaa43"": 420, ""flight_level_hdobs_usaf"": 564, ""sfmr_noaa43"": 354, ""sfmr_usaf"": 495, ""tdr_noaa43"": 14291, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 3}"
HRDOBS_MADELINE14E.201608310600_AI_READY.hdf5,MADELINE,MADELINE14E,2016-08-31T06:00:00Z,1472623200,  9.30,-161.00,41.155517578125,985.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 202, ""flight_level_hdobs_usaf"": 474, ""sfmr_usaf"": 390, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 2}"
HRDOBS_MADELINE14E.201608301800_AI_READY.hdf5,MADELINE,MADELINE14E,2016-08-30T18:00:00Z,1472580000,  9.30,-158.90,51.444400787353516,972.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 144, ""flight_level_hdobs_usaf"": 599, ""sfmr_usaf"": 507, ""tdr_noaa43"": 28184, ""track_best_track"": 3, ""track_spline_track"": 361, ""track_vortex_message"": 2}"
HRDOBS_KARL12L.201609231800_AI_READY.hdf5,KARL,KARL12L,2016-09-23T18:00:00Z,1474653600, 19.20, -75.30,28.29442024230957,988.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_ghawk, dropsonde_noaa43, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_ghawk"": 3357, ""dropsonde_noaa43"": 235, ""dropsonde_noaa49"": 1109, ""dropsonde_usaf"": 80, ""flight_level_hdobs_noaa43"": 360, ""flight_level_hdobs_noaa49"": 460, ""flight_level_hdobs_usaf"": 659, ""sfmr_noaa43"": 333, ""sfmr_usaf"": 532, ""tdr_noaa43"": 19528, ""tdr_noaa49"": 10706, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 5}"
HRDOBS_MADELINE14E.201608311800_AI_READY.hdf5,MADELINE,MADELINE14E,2016-08-31T18:00:00Z,1472666400,  8.70,-163.60,30.866640090942383,994.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 121, ""sfmr_usaf"": 29, ""tdr_noaa43"": 42256, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_KARL12L.201609221800_AI_READY.hdf5,KARL,KARL12L,2016-09-22T18:00:00Z,1474567200, 15.00, -72.80,18.005538940429688,1005.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 361, ""dropsonde_noaa49"": 1854, ""dropsonde_usaf"": 40, ""flight_level_hdobs_noaa43"": 420, ""flight_level_hdobs_noaa49"": 480, ""flight_level_hdobs_usaf"": 526, ""sfmr_noaa43"": 364, ""sfmr_usaf"": 409, ""tdr_noaa43"": 36153, ""tdr_noaa49"": 15227, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 2}"
HRDOBS_DANIELLE04L.201606210000_AI_READY.hdf5,DANIELLE,DANIELLE04L,2016-06-21T00:00:00Z,1466467200, 11.20,-107.50,15.433320045471191,1010.0,TD,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""dropsonde_usaf"": 83, ""flight_level_hdobs_usaf"": 105, ""sfmr_usaf"": 37, ""track_best_track"": 4, ""track_spline_track"": 120}"
HRDOBS_OTTO16L.201611230000_AI_READY.hdf5,OTTO,OTTO16L,2016-11-23T00:00:00Z,1479859200,  0.60, -89.60,30.866640090942383,987.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 57, ""flight_level_hdobs_usaf"": 670, ""sfmr_usaf"": 612, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 2}"
HRDOBS_DANIELLE04L.201606201200_AI_READY.hdf5,DANIELLE,DANIELLE04L,2016-06-20T12:00:00Z,1466424000, 10.60,-106.00,20.5777587890625,1007.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""dropsonde_usaf"": 35, ""flight_level_hdobs_usaf"": 315, ""sfmr_usaf"": 206, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_OTTO16L.201611221200_AI_READY.hdf5,OTTO,OTTO16L,2016-11-22T12:00:00Z,1479816000,  0.40, -89.20,30.866640090942383,986.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 49, ""flight_level_hdobs_usaf"": 663, ""sfmr_usaf"": 389, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 3}"
HRDOBS_OTTO16L.201611231200_AI_READY.hdf5,OTTO,OTTO16L,2016-11-23T12:00:00Z,1479902400,  1.00, -90.50,30.866640090942383,994.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 92, ""flight_level_hdobs_usaf"": 420, ""sfmr_usaf"": 380, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 2}"
HRDOBS_EARL05L.201608031800_AI_READY.hdf5,EARL,EARL05L,2016-08-03T18:00:00Z,1470247200,  6.90, -95.40,33.43885803222656,988.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 131, ""dropsonde_usaf"": 62, ""flight_level_hdobs_noaa43"": 360, ""flight_level_hdobs_usaf"": 404, ""sfmr_noaa43"": 343, ""sfmr_usaf"": 349, ""tdr_noaa43"": 21102, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 3}"
HRDOBS_EARL05L.201608021800_AI_READY.hdf5,EARL,EARL05L,2016-08-02T18:00:00Z,1470160800,  6.30, -90.80,23.149980545043945,1001.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track","{""dropsonde_noaa43"": 17, ""dropsonde_usaf"": 82, ""flight_level_hdobs_noaa43"": 300, ""flight_level_hdobs_usaf"": 412, ""sfmr_noaa43"": 287, ""sfmr_usaf"": 376, ""tdr_noaa43"": 19638, ""track_best_track"": 3, ""track_spline_track"": 364}"
HRDOBS_MATTHEW14L.201610011800_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-01T18:00:00Z,1475344800,  3.20, -83.30,66.87771606445312,942.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_noaa49, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, sfmr_noaa43, tdr_noaa43, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 236, ""dropsonde_noaa49"": 1819, ""flight_level_hdobs_noaa43"": 736, ""flight_level_hdobs_noaa49"": 320, ""sfmr_noaa43"": 612, ""tdr_noaa43"": 31706, ""tdr_noaa49"": 8645, ""track_best_track"": 3, ""track_spline_track"": 366, ""track_vortex_message"": 4}"
